Timestamp,AT_openmeteo_C,wiatr_m_s,naslonecznienie_sekundy
2026-04-30 05:30:00,1.5,0.67,0.0
2026-04-30 05:45:00,1.6,0.69,0.0
2026-04-30 06:00:00,1.7,0.69,2.17
2026-04-30 06:15:00,1.8,0.81,396.42
2026-04-30 06:30:00,1.9,0.92,900.0
2026-04-30 06:45:00,2.0,0.92,900.0
2026-04-30 07:00:00,2.3,1.03,900.0
2026-04-30 07:15:00,2.6,1.06,900.0
2026-04-30 07:30:00,3.0,1.08,900.0
2026-04-30 07:45:00,3.4,1.11,900.0
2026-04-30 08:00:00,3.9,1.11,900.0
2026-04-30 08:15:00,4.4,1.28,900.0
2026-04-30 08:30:00,5.0,1.42,900.0
2026-04-30 08:45:00,5.6,1.61,900.0
2026-04-30 09:00:00,6.2,1.81,900.0
2026-04-30 09:15:00,6.9,1.92,900.0
2026-04-30 09:30:00,7.7,2.03,900.0
2026-04-30 09:45:00,8.4,2.08,900.0
2026-04-30 10:00:00,9.1,2.17,900.0
2026-04-30 10:15:00,9.7,2.28,900.0
2026-04-30 10:30:00,10.3,2.47,900.0
2026-04-30 10:45:00,10.8,2.69,900.0
2026-04-30 11:00:00,11.2,2.94,900.0
2026-04-30 11:15:00,11.6,3.08,900.0
2026-04-30 11:30:00,11.9,3.28,900.0
2026-04-30 11:45:00,12.2,3.39,900.0
2026-04-30 12:00:00,12.4,3.44,900.0
2026-04-30 12:15:00,12.6,3.44,900.0
2026-04-30 12:30:00,12.8,3.25,900.0
2026-04-30 12:45:00,13.0,3.11,900.0
2026-04-30 13:00:00,13.2,3.0,900.0
2026-04-30 13:15:00,13.3,3.0,900.0
2026-04-30 13:30:00,13.5,3.0,900.0
2026-04-30 13:45:00,13.6,3.0,900.0
2026-04-30 14:00:00,13.7,3.0,900.0
2026-04-30 14:15:00,13.8,3.0,900.0
2026-04-30 14:30:00,13.9,3.06,900.0
2026-04-30 14:45:00,14.0,3.14,900.0
2026-04-30 15:00:00,14.1,3.14,900.0
2026-04-30 15:15:00,14.2,3.22,900.0
2026-04-30 15:30:00,14.2,3.28,900.0
2026-04-30 15:45:00,14.2,3.28,900.0
2026-04-30 16:00:00,14.3,3.25,900.0
2026-04-30 16:15:00,14.5,3.03,900.0
2026-04-30 16:30:00,14.7,2.75,900.0
2026-04-30 16:45:00,14.9,2.53,900.0
2026-04-30 17:00:00,15.0,2.31,900.0
2026-04-30 17:15:00,15.0,2.28,900.0
2026-04-30 17:30:00,14.9,2.36,900.0
2026-04-30 17:45:00,14.8,2.44,900.0
2026-04-30 18:00:00,14.7,2.53,900.0
2026-04-30 18:15:00,14.7,2.64,900.0
2026-04-30 18:30:00,14.7,2.83,900.0
2026-04-30 18:45:00,14.7,2.97,900.0
2026-04-30 19:00:00,14.6,2.97,900.0
2026-04-30 19:15:00,14.5,2.78,900.0
2026-04-30 19:30:00,14.4,2.44,900.0
2026-04-30 19:45:00,14.3,2.14,261.66
2026-04-30 20:00:00,14.1,1.72,0.0
2026-04-30 20:15:00,13.9,1.33,0.0
2026-04-30 20:30:00,13.7,1.06,0.0
2026-04-30 20:45:00,13.4,0.67,0.0
2026-04-30 21:00:00,13.1,0.5,0.0
2026-04-30 21:15:00,12.8,0.5,0.0
2026-04-30 21:30:00,12.4,0.61,0.0
2026-04-30 21:45:00,12.1,0.72,0.0
2026-04-30 22:00:00,11.8,0.83,0.0
2026-04-30 22:15:00,11.7,0.92,0.0
2026-04-30 22:30:00,11.6,0.92,0.0
2026-04-30 22:45:00,11.6,0.97,0.0
2026-04-30 23:00:00,11.6,0.97,0.0
2026-04-30 23:15:00,11.5,0.92,0.0
2026-04-30 23:30:00,11.4,0.83,0.0
2026-04-30 23:45:00,11.3,1.0,0.0
2026-05-01 00:00:00,11.2,1.14,0.0
2026-05-01 00:15:00,11.0,1.19,0.0
2026-05-01 00:30:00,10.8,1.31,0.0
2026-05-01 00:45:00,10.6,1.39,0.0
2026-05-01 01:00:00,10.5,1.44,0.0
2026-05-01 01:15:00,10.5,1.53,0.0
2026-05-01 01:30:00,10.6,1.61,0.0
2026-05-01 01:45:00,10.8,1.72,0.0
2026-05-01 02:00:00,10.8,1.69,0.0
2026-05-01 02:15:00,10.6,1.69,0.0
2026-05-01 02:30:00,10.4,1.61,0.0
2026-05-01 02:45:00,10.1,1.5,0.0
2026-05-01 03:00:00,9.9,1.5,0.0
2026-05-01 03:15:00,9.7,1.64,0.0
2026-05-01 03:30:00,9.6,1.72,0.0
2026-05-01 03:45:00,9.5,1.83,0.0
2026-05-01 04:00:00,9.3,1.94,0.0
2026-05-01 04:15:00,9.2,1.97,0.0
2026-05-01 04:30:00,9.0,2.0,0.0
2026-05-01 04:45:00,8.9,1.94,0.0
2026-05-01 05:00:00,8.7,1.97,0.0
2026-05-01 05:15:00,8.5,1.97,0.0
2026-05-01 05:30:00,8.3,1.97,0.0
2026-05-01 05:45:00,8.1,2.06,0.0
2026-05-01 06:00:00,8.0,2.06,0.0
2026-05-01 06:15:00,7.9,2.06,275.55
2026-05-01 06:30:00,7.9,2.06,797.23
2026-05-01 06:45:00,7.9,2.17,900.0
2026-05-01 07:00:00,8.1,2.17,900.0
2026-05-01 07:15:00,8.5,2.17,900.0
2026-05-01 07:30:00,8.9,2.25,900.0
2026-05-01 07:45:00,9.5,2.28,900.0
2026-05-01 08:00:00,10.0,2.39,900.0
2026-05-01 08:15:00,10.5,2.5,900.0
2026-05-01 08:30:00,11.0,2.5,900.0
2026-05-01 08:45:00,11.6,2.64,900.0
2026-05-01 09:00:00,12.1,2.69,900.0
2026-05-01 09:15:00,12.7,2.72,900.0
2026-05-01 09:30:00,13.3,2.86,900.0
2026-05-01 09:45:00,13.9,2.92,900.0
2026-05-01 10:00:00,14.4,2.97,900.0
2026-05-01 10:15:00,14.9,2.97,900.0
2026-05-01 10:30:00,15.5,2.97,900.0
2026-05-01 10:45:00,15.9,3.03,900.0
2026-05-01 11:00:00,16.4,3.03,900.0
2026-05-01 11:15:00,16.9,3.17,900.0
2026-05-01 11:30:00,17.4,3.31,900.0
2026-05-01 11:45:00,17.8,3.5,900.0
2026-05-01 12:00:00,18.3,3.56,900.0
2026-05-01 12:15:00,18.7,3.61,900.0
2026-05-01 12:30:00,19.1,3.61,900.0
2026-05-01 12:45:00,19.4,3.67,900.0
2026-05-01 13:00:00,19.8,3.61,900.0
2026-05-01 13:15:00,20.1,3.58,900.0
2026-05-01 13:30:00,20.4,3.56,900.0
2026-05-01 13:45:00,20.6,3.53,900.0
2026-05-01 14:00:00,20.8,3.44,900.0
2026-05-01 14:15:00,21.0,3.39,900.0
2026-05-01 14:30:00,21.1,3.39,900.0
2026-05-01 14:45:00,21.2,3.39,900.0
2026-05-01 15:00:00,21.3,3.36,900.0
2026-05-01 15:15:00,21.4,3.39,900.0
2026-05-01 15:30:00,21.5,3.39,900.0
2026-05-01 15:45:00,21.6,3.44,900.0
2026-05-01 16:00:00,21.7,3.5,900.0
2026-05-01 16:15:00,21.8,3.61,900.0
2026-05-01 16:30:00,21.9,3.61,900.0
2026-05-01 16:45:00,22.0,3.61,900.0
2026-05-01 17:00:00,22.0,3.61,900.0
2026-05-01 17:15:00,21.9,3.53,900.0
2026-05-01 17:30:00,21.7,3.53,900.0
2026-05-01 17:45:00,21.6,3.36,900.0
2026-05-01 18:00:00,21.4,3.28,900.0
2026-05-01 18:15:00,21.2,3.11,900.0
2026-05-01 18:30:00,21.1,2.94,900.0
2026-05-01 18:45:00,20.9,2.75,900.0
2026-05-01 19:00:00,20.7,2.56,900.0
2026-05-01 19:15:00,20.5,2.33,900.0
2026-05-01 19:30:00,20.2,2.19,900.0
2026-05-01 19:45:00,19.9,2.03,323.59
2026-05-01 20:00:00,19.6,1.83,0.0
2026-05-01 20:15:00,19.2,1.64,0.0
2026-05-01 20:30:00,18.7,1.44,0.0
2026-05-01 20:45:00,18.3,1.36,0.0
2026-05-01 21:00:00,17.9,1.28,0.0
2026-05-01 21:15:00,17.6,1.14,0.0
2026-05-01 21:30:00,17.3,1.08,0.0
2026-05-01 21:45:00,17.1,1.03,0.0
2026-05-01 22:00:00,16.9,0.97,0.0
2026-05-01 22:15:00,16.6,0.94,0.0
2026-05-01 22:30:00,16.4,0.92,0.0
2026-05-01 22:45:00,16.1,0.81,0.0
2026-05-01 23:00:00,15.9,0.81,0.0
2026-05-01 23:15:00,15.6,0.81,0.0
2026-05-01 23:30:00,15.4,0.81,0.0
2026-05-01 23:45:00,15.2,0.81,0.0
2026-05-02 00:00:00,15.0,0.69,0.0
2026-05-02 00:15:00,14.8,0.53,0.0
2026-05-02 00:30:00,14.6,0.5,0.0
2026-05-02 00:45:00,14.4,0.5,0.0
2026-05-02 01:00:00,14.1,0.61,0.0
2026-05-02 01:15:00,13.6,0.58,0.0
2026-05-02 01:30:00,12.9,0.44,0.0
2026-05-02 01:45:00,12.3,0.61,0.0
2026-05-02 02:00:00,11.8,0.61,0.0
2026-05-02 02:15:00,11.6,0.5,0.0
2026-05-02 02:30:00,11.6,0.28,0.0
2026-05-02 02:45:00,11.5,0.5,0.0
2026-05-02 03:00:00,11.4,0.61,0.0
2026-05-02 03:15:00,11.2,0.61,0.0
2026-05-02 03:30:00,10.9,0.53,0.0
2026-05-02 03:45:00,10.5,0.69,0.0
2026-05-02 04:00:00,10.1,0.72,0.0
2026-05-02 04:15:00,9.7,0.72,0.0
2026-05-02 04:30:00,9.2,0.69,0.0
2026-05-02 04:45:00,8.8,0.58,0.0
2026-05-02 05:00:00,8.4,0.58,0.0
2026-05-02 05:15:00,8.2,0.64,0.0
2026-05-02 05:30:00,8.0,0.64,0.0
2026-05-02 05:45:00,7.9,0.67,0.0
2026-05-02 06:00:00,7.9,0.75,0.0
2026-05-02 06:15:00,8.0,0.67,397.48
2026-05-02 06:30:00,8.1,0.58,900.0
2026-05-02 06:45:00,8.4,0.5,900.0
2026-05-02 07:00:00,8.7,0.5,900.0
2026-05-02 07:15:00,9.1,0.58,900.0
2026-05-02 07:30:00,9.6,0.72,900.0
2026-05-02 07:45:00,10.2,0.81,900.0
2026-05-02 08:00:00,10.9,0.89,900.0
2026-05-02 08:15:00,11.7,0.86,900.0
2026-05-02 08:30:00,12.6,0.92,900.0
2026-05-02 08:45:00,13.5,0.92,900.0
2026-05-02 09:00:00,14.3,0.89,900.0
2026-05-02 09:15:00,15.2,1.0,900.0
2026-05-02 09:30:00,16.0,1.0,900.0
2026-05-02 09:45:00,16.8,1.11,900.0
2026-05-02 10:00:00,17.5,1.11,900.0
2026-05-02 10:15:00,18.3,1.11,900.0
2026-05-02 10:30:00,19.0,1.03,900.0
2026-05-02 10:45:00,19.6,1.06,900.0
2026-05-02 11:00:00,20.2,1.06,900.0
2026-05-02 11:15:00,20.6,1.11,900.0
2026-05-02 11:30:00,21.0,1.19,900.0
2026-05-02 11:45:00,21.4,1.31,900.0
2026-05-02 12:00:00,21.7,1.36,900.0
2026-05-02 12:15:00,22.0,1.39,900.0
2026-05-02 12:30:00,22.3,1.39,900.0
2026-05-02 12:45:00,22.5,1.36,900.0
2026-05-02 13:00:00,22.7,1.42,900.0
2026-05-02 13:15:00,22.9,1.5,900.0
2026-05-02 13:30:00,23.0,1.5,900.0
2026-05-02 13:45:00,23.0,1.64,900.0
2026-05-02 14:00:00,23.1,1.64,900.0
2026-05-02 14:15:00,23.2,1.69,900.0
2026-05-02 14:30:00,23.4,1.69,900.0
2026-05-02 14:45:00,23.5,1.83,900.0
2026-05-02 15:00:00,23.6,1.83,900.0
2026-05-02 15:15:00,23.7,1.97,900.0
2026-05-02 15:30:00,23.8,2.06,900.0
2026-05-02 15:45:00,23.8,2.19,900.0
2026-05-02 16:00:00,23.9,2.28,900.0
2026-05-02 16:15:00,24.0,2.28,900.0
2026-05-02 16:30:00,24.1,2.31,900.0
2026-05-02 16:45:00,24.1,2.33,900.0
2026-05-02 17:00:00,24.2,2.36,900.0
2026-05-02 17:15:00,24.2,2.47,900.0
2026-05-02 17:30:00,24.1,2.56,900.0
2026-05-02 17:45:00,24.0,2.64,900.0
2026-05-02 18:00:00,23.9,2.69,900.0
2026-05-02 18:15:00,23.8,2.69,900.0
2026-05-02 18:30:00,23.6,2.78,900.0
2026-05-02 18:45:00,23.4,2.83,900.0
2026-05-02 19:00:00,23.2,2.89,900.0
2026-05-02 19:15:00,23.0,2.83,900.0
2026-05-02 19:30:00,22.8,2.83,900.0
2026-05-02 19:45:00,22.5,2.75,380.17
2026-05-02 20:00:00,22.2,2.69,0.0
2026-05-02 20:15:00,21.7,2.61,0.0
2026-05-02 20:30:00,21.2,2.61,0.0
2026-05-02 20:45:00,20.7,2.5,0.0
2026-05-02 21:00:00,20.2,2.53,0.0
2026-05-02 21:15:00,19.7,2.56,0.0
2026-05-02 21:30:00,19.2,2.56,0.0
2026-05-02 21:45:00,18.8,2.61,0.0
2026-05-02 22:00:00,18.4,2.56,0.0
2026-05-02 22:15:00,18.1,2.44,0.0
2026-05-02 22:30:00,17.9,2.33,0.0
2026-05-02 22:45:00,17.6,2.25,0.0
2026-05-02 23:00:00,17.4,2.17,0.0
2026-05-02 23:15:00,17.2,2.06,0.0
2026-05-02 23:30:00,16.9,1.97,0.0
2026-05-02 23:45:00,16.7,1.97,0.0
2026-05-03 00:00:00,16.4,1.89,0.0
2026-05-03 00:15:00,16.1,1.89,0.0
2026-05-03 00:30:00,15.9,1.83,0.0
2026-05-03 00:45:00,15.6,1.83,0.0
2026-05-03 01:00:00,15.3,1.81,0.0
2026-05-03 01:15:00,15.0,1.78,0.0
2026-05-03 01:30:00,14.7,1.69,0.0
2026-05-03 01:45:00,14.5,1.64,0.0
2026-05-03 02:00:00,14.2,1.58,0.0
2026-05-03 02:15:00,13.9,1.53,0.0
2026-05-03 02:30:00,13.6,1.44,0.0
2026-05-03 02:45:00,13.3,1.36,0.0
2026-05-03 03:00:00,13.0,1.28,0.0
2026-05-03 03:15:00,12.9,1.28,0.0
2026-05-03 03:30:00,12.8,1.28,0.0
2026-05-03 03:45:00,12.7,1.31,0.0
2026-05-03 04:00:00,12.6,1.31,0.0
2026-05-03 04:15:00,12.3,1.31,0.0
2026-05-03 04:30:00,12.0,1.33,0.0
2026-05-03 04:45:00,11.7,1.33,0.0
2026-05-03 05:00:00,11.5,1.33,0.0
2026-05-03 05:15:00,11.3,1.33,0.0
2026-05-03 05:30:00,11.2,1.39,0.0
2026-05-03 05:45:00,11.2,1.44,0.0
2026-05-03 06:00:00,11.2,1.5,27.05
2026-05-03 06:15:00,11.2,1.56,436.02
2026-05-03 06:30:00,11.4,1.64,900.0
2026-05-03 06:45:00,11.5,1.69,900.0
2026-05-03 07:00:00,11.8,1.64,900.0
2026-05-03 07:15:00,12.2,1.56,900.0
2026-05-03 07:30:00,12.7,1.36,900.0
2026-05-03 07:45:00,13.2,1.31,900.0
2026-05-03 08:00:00,13.8,1.25,900.0
2026-05-03 08:15:00,14.5,1.33,900.0
2026-05-03 08:30:00,15.3,1.67,900.0
2026-05-03 08:45:00,16.1,1.92,900.0
2026-05-03 09:00:00,16.9,2.11,900.0
2026-05-03 09:15:00,17.8,2.19,900.0
2026-05-03 09:30:00,18.7,2.17,900.0
2026-05-03 09:45:00,19.6,2.22,900.0
2026-05-03 10:00:00,20.5,2.25,900.0
2026-05-03 10:15:00,21.4,2.39,900.0
2026-05-03 10:30:00,22.3,2.83,900.0
2026-05-03 10:45:00,23.2,3.28,900.0
2026-05-03 11:00:00,23.8,3.61,900.0
2026-05-03 11:15:00,24.3,3.81,900.0
2026-05-03 11:30:00,24.6,3.83,900.0
2026-05-03 11:45:00,24.8,3.83,900.0
2026-05-03 12:00:00,25.0,3.89,900.0
2026-05-03 12:15:00,25.3,3.86,900.0
2026-05-03 12:30:00,25.5,3.89,900.0
2026-05-03 12:45:00,25.7,3.86,900.0
2026-05-03 13:00:00,25.9,3.86,900.0
2026-05-03 13:15:00,26.0,3.94,900.0
2026-05-03 13:30:00,26.1,4.14,900.0
2026-05-03 13:45:00,26.2,4.39,900.0
2026-05-03 14:00:00,26.2,4.64,900.0
2026-05-03 14:15:00,26.3,4.64,900.0
2026-05-03 14:30:00,26.4,4.58,900.0
2026-05-03 14:45:00,26.5,4.5,900.0
2026-05-03 15:00:00,26.5,4.44,900.0
2026-05-03 15:15:00,26.6,4.44,900.0
2026-05-03 15:30:00,26.6,4.5,900.0
2026-05-03 15:45:00,26.6,4.58,900.0
2026-05-03 16:00:00,26.6,4.58,900.0
2026-05-03 16:15:00,26.6,4.56,900.0
2026-05-03 16:30:00,26.6,4.44,900.0
2026-05-03 16:45:00,26.6,4.44,900.0
2026-05-03 17:00:00,26.6,4.44,900.0
2026-05-03 17:15:00,26.5,4.53,900.0
2026-05-03 17:30:00,26.4,4.72,900.0
2026-05-03 17:45:00,26.3,4.92,900.0
2026-05-03 18:00:00,26.2,5.03,900.0
2026-05-03 18:15:00,26.0,4.92,900.0
2026-05-03 18:30:00,25.8,4.83,900.0
2026-05-03 18:45:00,25.5,4.53,900.0
2026-05-03 19:00:00,25.3,4.42,900.0
2026-05-03 19:15:00,25.0,4.31,900.0
2026-05-03 19:30:00,24.6,4.31,900.0
2026-05-03 19:45:00,24.3,4.31,520.18
2026-05-03 20:00:00,23.9,4.22,31.33
2026-05-03 20:15:00,23.4,4.11,0.0
2026-05-03 20:30:00,23.0,4.03,0.0
2026-05-03 20:45:00,22.5,3.83,0.0
2026-05-03 21:00:00,22.0,3.72,0.0
2026-05-03 21:15:00,21.6,3.53,0.0
2026-05-03 21:30:00,21.1,3.31,0.0
2026-05-03 21:45:00,20.6,3.11,0.0
2026-05-03 22:00:00,20.3,3.0,0.0
2026-05-03 22:15:00,20.0,3.0,0.0
2026-05-03 22:30:00,19.9,3.11,0.0
2026-05-03 22:45:00,19.7,3.31,0.0
2026-05-03 23:00:00,19.6,3.42,0.0
2026-05-03 23:15:00,19.3,3.53,0.0
2026-05-03 23:30:00,19.1,3.72,0.0
2026-05-03 23:45:00,18.8,3.83,0.0
2026-05-04 00:00:00,18.6,3.92,0.0
2026-05-04 00:15:00,18.3,3.94,0.0
2026-05-04 00:30:00,18.0,3.86,0.0
2026-05-04 00:45:00,17.7,3.69,0.0
2026-05-04 01:00:00,17.4,3.61,0.0
2026-05-04 01:15:00,17.2,3.53,0.0
2026-05-04 01:30:00,17.0,3.39,0.0
2026-05-04 01:45:00,16.8,3.28,0.0
2026-05-04 02:00:00,16.6,3.17,0.0
2026-05-04 02:15:00,16.3,3.11,0.0
2026-05-04 02:30:00,16.0,3.03,0.0
2026-05-04 02:45:00,15.7,2.97,0.0
2026-05-04 03:00:00,15.5,2.89,0.0
2026-05-04 03:15:00,15.4,2.78,0.0
2026-05-04 03:30:00,15.3,2.56,0.0
2026-05-04 03:45:00,15.2,2.44,0.0
2026-05-04 04:00:00,15.2,2.22,0.0
2026-05-04 04:15:00,15.1,2.0,0.0
2026-05-04 04:30:00,15.0,1.78,0.0
2026-05-04 04:45:00,14.9,1.56,0.0
2026-05-04 05:00:00,14.8,1.36,0.0
2026-05-04 05:15:00,14.8,1.28,0.0
2026-05-04 05:30:00,14.8,1.19,0.0
2026-05-04 05:45:00,14.7,1.17,0.0
2026-05-04 06:00:00,14.8,1.17,0.0
2026-05-04 06:15:00,14.8,1.11,0.0
2026-05-04 06:30:00,14.9,0.97,0.0
2026-05-04 06:45:00,15.1,0.94,242.04
2026-05-04 07:00:00,15.2,0.92,900.0
2026-05-04 07:15:00,15.4,0.94,900.0
2026-05-04 07:30:00,15.6,0.97,900.0
2026-05-04 07:45:00,15.9,1.08,900.0
2026-05-04 08:00:00,16.2,1.08,900.0
2026-05-04 08:15:00,16.6,1.08,900.0
2026-05-04 08:30:00,17.0,1.11,900.0
2026-05-04 08:45:00,17.5,1.11,900.0
2026-05-04 09:00:00,18.0,1.28,900.0
2026-05-04 09:15:00,18.5,1.33,900.0
2026-05-04 09:30:00,19.0,1.5,900.0
2026-05-04 09:45:00,19.5,1.56,900.0
2026-05-04 10:00:00,20.0,1.64,900.0
2026-05-04 10:15:00,20.6,1.64,900.0
2026-05-04 10:30:00,21.1,1.56,900.0
2026-05-04 10:45:00,21.7,1.44,900.0
2026-05-04 11:00:00,22.1,1.44,900.0
2026-05-04 11:15:00,22.4,1.44,900.0
2026-05-04 11:30:00,22.7,1.42,900.0
2026-05-04 11:45:00,22.9,1.5,900.0
2026-05-04 12:00:00,23.1,1.53,900.0
2026-05-04 12:15:00,23.3,1.58,900.0
2026-05-04 12:30:00,23.6,1.56,900.0
2026-05-04 12:45:00,23.9,1.58,900.0
2026-05-04 13:00:00,24.1,1.56,900.0
2026-05-04 13:15:00,24.2,1.56,900.0
2026-05-04 13:30:00,24.4,1.56,900.0
2026-05-04 13:45:00,24.5,1.56,900.0
2026-05-04 14:00:00,24.6,1.56,900.0
2026-05-04 14:15:00,24.7,1.69,900.0
2026-05-04 14:30:00,24.8,1.86,900.0
2026-05-04 14:45:00,25.0,1.97,900.0
2026-05-04 15:00:00,25.1,2.06,900.0
2026-05-04 15:15:00,25.1,2.0,900.0
2026-05-04 15:30:00,25.2,1.83,900.0
2026-05-04 15:45:00,25.2,1.61,900.0
2026-05-04 16:00:00,25.3,1.42,900.0
2026-05-04 16:15:00,25.5,1.33,900.0
2026-05-04 16:30:00,25.7,1.42,900.0
2026-05-04 16:45:00,25.8,1.56,900.0
2026-05-04 17:00:00,25.9,1.78,900.0
2026-05-04 17:15:00,25.9,1.94,900.0
2026-05-04 17:30:00,25.8,1.92,900.0
2026-05-04 17:45:00,25.7,1.89,900.0
2026-05-04 18:00:00,25.5,1.89,900.0
2026-05-04 18:15:00,25.4,1.86,900.0
2026-05-04 18:30:00,25.2,1.94,900.0
2026-05-04 18:45:00,25.0,2.19,863.79
2026-05-04 19:00:00,24.8,2.33,205.16
2026-05-04 19:15:00,24.6,2.22,134.93
2026-05-04 19:30:00,24.5,1.89,0.0
2026-05-04 19:45:00,24.3,1.47,0.0
2026-05-04 20:00:00,24.0,1.19,0.0
2026-05-04 20:15:00,23.7,1.17,0.0
2026-05-04 20:30:00,23.3,1.14,0.0
2026-05-04 20:45:00,22.8,1.22,0.0
2026-05-04 21:00:00,22.5,1.11,0.0
2026-05-04 21:15:00,22.2,0.86,0.0
2026-05-04 21:30:00,22.0,0.72,0.0
2026-05-04 21:45:00,21.8,1.0,0.0
2026-05-04 22:00:00,21.5,1.11,0.0
2026-05-04 22:15:00,21.2,1.0,0.0
2026-05-04 22:30:00,20.9,0.81,0.0
2026-05-04 22:45:00,20.6,0.89,0.0
2026-05-04 23:00:00,20.2,1.03,0.0
2026-05-04 23:15:00,19.8,0.94,0.0
2026-05-04 23:30:00,19.4,0.86,0.0
2026-05-04 23:45:00,19.0,0.89,0.0
2026-05-05 00:00:00,18.7,1.03,0.0
2026-05-05 00:15:00,18.5,1.11,0.0
2026-05-05 00:30:00,18.5,1.14,0.0
2026-05-05 00:45:00,18.5,1.17,0.0
2026-05-05 01:00:00,18.3,1.19,0.0
2026-05-05 01:15:00,18.1,1.19,0.0
2026-05-05 01:30:00,17.7,1.17,0.0
2026-05-05 01:45:00,17.3,1.14,0.0
2026-05-05 02:00:00,17.0,1.11,0.0
2026-05-05 02:15:00,16.8,1.11,0.0
2026-05-05 02:30:00,16.7,1.0,0.0
2026-05-05 02:45:00,16.5,1.0,0.0
2026-05-05 03:00:00,16.4,1.0,0.0
2026-05-05 03:15:00,16.2,1.11,0.0
2026-05-05 03:30:00,16.1,1.19,0.0
2026-05-05 03:45:00,16.0,1.31,0.0
2026-05-05 04:00:00,15.8,1.33,0.0
2026-05-05 04:15:00,15.7,1.31,0.0
2026-05-05 04:30:00,15.5,1.22,0.0
2026-05-05 04:45:00,15.3,1.19,0.0
2026-05-05 05:00:00,15.1,1.31,0.0
2026-05-05 05:15:00,14.8,1.33,0.0
2026-05-05 05:30:00,14.4,1.19,0.0
2026-05-05 05:45:00,14.1,1.19,0.0
2026-05-05 06:00:00,14.0,1.11,0.0
2026-05-05 06:15:00,14.0,1.08,0.0
2026-05-05 06:30:00,14.2,1.06,204.87
2026-05-05 06:45:00,14.4,1.19,307.08
2026-05-05 07:00:00,14.6,1.36,406.44
2026-05-05 07:15:00,14.8,1.53,900.0
2026-05-05 07:30:00,14.9,1.72,774.23
2026-05-05 07:45:00,15.1,1.89,900.0
2026-05-05 08:00:00,15.4,2.0,900.0
2026-05-05 08:15:00,15.7,2.11,900.0
2026-05-05 08:30:00,16.2,2.11,172.68
2026-05-05 08:45:00,16.6,2.0,0.0
2026-05-05 09:00:00,17.1,1.92,160.95
2026-05-05 09:15:00,17.5,1.72,592.73
2026-05-05 09:30:00,17.8,1.44,900.0
2026-05-05 09:45:00,18.2,1.19,585.62
2026-05-05 10:00:00,18.6,1.03,900.0
2026-05-05 10:15:00,19.0,0.86,435.38
2026-05-05 10:30:00,19.5,0.69,900.0
2026-05-05 10:45:00,20.0,0.81,900.0
2026-05-05 11:00:00,20.5,0.86,900.0
2026-05-05 11:15:00,21.1,0.89,900.0
2026-05-05 11:30:00,21.7,1.03,900.0
2026-05-05 11:45:00,22.2,1.19,900.0
2026-05-05 12:00:00,22.8,1.36,900.0
2026-05-05 12:15:00,23.3,1.47,900.0
2026-05-05 12:30:00,23.7,1.5,900.0
2026-05-05 12:45:00,24.1,1.56,900.0
2026-05-05 13:00:00,24.5,1.53,900.0
2026-05-05 13:15:00,24.8,1.33,900.0
2026-05-05 13:30:00,25.1,0.94,900.0
2026-05-05 13:45:00,25.3,0.5,900.0
2026-05-05 14:00:00,25.5,0.22,900.0
2026-05-05 14:15:00,25.7,0.14,900.0
2026-05-05 14:30:00,25.8,0.5,900.0
2026-05-05 14:45:00,25.9,0.92,900.0
2026-05-05 15:00:00,26.0,1.25,900.0
2026-05-05 15:15:00,26.1,1.5,900.0
2026-05-05 15:30:00,26.1,1.81,900.0
2026-05-05 15:45:00,26.0,1.92,900.0
2026-05-05 16:00:00,26.1,2.03,900.0
2026-05-05 16:15:00,26.2,1.83,900.0
2026-05-05 16:30:00,26.4,1.44,900.0
2026-05-05 16:45:00,26.5,1.06,900.0
2026-05-05 17:00:00,26.6,0.92,900.0
2026-05-05 17:15:00,26.4,1.11,900.0
2026-05-05 17:30:00,26.2,1.64,900.0
2026-05-05 17:45:00,25.9,2.19,900.0
2026-05-05 18:00:00,25.7,2.53,900.0
2026-05-05 18:15:00,25.7,2.5,900.0
2026-05-05 18:30:00,25.8,2.28,900.0
2026-05-05 18:45:00,25.8,2.17,900.0
2026-05-05 19:00:00,25.5,2.03,900.0
2026-05-05 19:15:00,24.8,2.17,900.0
2026-05-05 19:30:00,23.7,2.5,900.0
2026-05-05 19:45:00,22.6,3.11,280.27
2026-05-05 20:00:00,21.7,3.44,0.0
2026-05-05 20:15:00,21.0,3.44,0.0
2026-05-05 20:30:00,20.4,3.33,0.0
2026-05-05 20:45:00,20.0,3.11,0.0
2026-05-05 21:00:00,19.5,3.0,0.0
2026-05-05 21:15:00,19.1,3.19,0.0
2026-05-05 21:30:00,18.8,3.61,0.0
2026-05-05 21:45:00,18.5,4.14,0.0
2026-05-05 22:00:00,18.2,4.53,0.0
2026-05-05 22:15:00,17.9,4.58,0.0
2026-05-05 22:30:00,17.6,4.31,0.0
2026-05-05 22:45:00,17.4,3.97,0.0
2026-05-05 23:00:00,17.1,3.61,0.0
2026-05-05 23:15:00,16.8,3.25,0.0
2026-05-05 23:30:00,16.5,2.89,0.0
2026-05-05 23:45:00,16.1,2.47,0.0
2026-05-06 00:00:00,15.8,2.0,0.0
2026-05-06 00:15:00,15.6,1.61,0.0
2026-05-06 00:30:00,15.4,1.39,0.0
2026-05-06 00:45:00,15.2,1.53,0.0
