time;Czujnik;data;temperature [°C];time;Czujnik;data;temperature [°C];ON/OFF;;22 = on, chyba to temperatura docelowa
12:42:46;CRT;118;11,8;12:42:46;HRT;203;20,3;11;;
12:42:47;CRT;118;11,8;12:42:47;HRT;203;20,3;11;;
12:42:48;CRT;118;11,8;12:42:48;HRT;203;20,3;11;;
12:42:48;CRT;118;11,8;12:42:48;HRT;203;20,3;11;;
12:42:49;CRT;118;11,8;12:42:49;HRT;203;20,3;11;;
12:42:50;CRT;118;11,8;12:42:50;HRT;203;20,3;11;;
12:42:50;CRT;118;11,8;12:42:50;HRT;203;20,3;11;;
12:42:51;CRT;118;11,8;12:42:51;HRT;203;20,3;11;;
12:42:52;CRT;118;11,8;12:42:52;HRT;203;20,3;11;;
12:42:52;CRT;118;11,8;12:42:52;HRT;202;20,2;11;;
12:42:53;CRT;118;11,8;12:42:53;HRT;202;20,2;11;;
12:42:54;CRT;118;11,8;12:42:54;HRT;202;20,2;11;;
12:42:54;CRT;118;11,8;12:42:54;HRT;202;20,2;11;;
12:42:55;CRT;118;11,8;12:42:55;HRT;202;20,2;11;;
12:42:55;CRT;118;11,8;12:42:55;HRT;202;20,2;11;;
12:42:56;CRT;118;11,8;12:42:56;HRT;202;20,2;11;;
12:42:57;CRT;118;11,8;12:42:57;HRT;202;20,2;11;;
12:42:57;CRT;118;11,8;12:42:57;HRT;201;20,1;11;;
12:42:58;CRT;118;11,8;12:42:58;HRT;201;20,1;11;;
12:42:59;CRT;118;11,8;12:42:59;HRT;201;20,1;11;;
12:42:59;CRT;118;11,8;12:42:59;HRT;201;20,1;11;;
12:43:00;CRT;118;11,8;12:43:00;HRT;201;20,1;11;;
12:43:01;CRT;118;11,8;12:43:01;HRT;201;20,1;11;;
12:43:01;CRT;118;11,8;12:43:01;HRT;201;20,1;11;;
12:43:02;CRT;118;11,8;12:43:02;HRT;201;20,1;11;;
12:43:03;CRT;118;11,8;12:43:03;HRT;201;20,1;11;;
12:43:03;CRT;118;11,8;12:43:03;HRT;201;20,1;11;;
12:43:04;CRT;118;11,8;12:43:04;HRT;201;20,1;11;;
12:43:05;CRT;118;11,8;12:43:05;HRT;201;20,1;11;;
12:43:05;CRT;118;11,8;12:43:05;HRT;201;20,1;11;;
12:43:06;CRT;118;11,8;12:43:06;HRT;201;20,1;11;;
12:43:07;CRT;118;11,8;12:43:07;HRT;201;20,1;11;;
12:43:07;CRT;118;11,8;12:43:07;HRT;201;20,1;11;;
12:43:08;CRT;118;11,8;12:43:08;HRT;201;20,1;11;;
12:43:09;CRT;118;11,8;12:43:09;HRT;200;20;11;;
12:43:09;CRT;118;11,8;12:43:09;HRT;200;20;11;;
12:43:10;CRT;118;11,8;12:43:10;HRT;200;20;11;;
12:43:10;CRT;118;11,8;12:43:10;HRT;200;20;11;;
12:43:11;CRT;118;11,8;12:43:11;HRT;200;20;11;;
12:43:12;CRT;118;11,8;12:43:12;HRT;200;20;11;;
12:43:12;CRT;118;11,8;12:43:12;HRT;200;20;11;;
12:43:13;CRT;118;11,8;12:43:13;HRT;200;20;11;;
12:43:14;CRT;118;11,8;12:43:14;HRT;200;20;11;;
12:43:14;CRT;118;11,8;12:43:14;HRT;200;20;11;;
12:43:15;CRT;118;11,8;12:43:15;HRT;200;20;11;;
12:43:16;CRT;118;11,8;12:43:16;HRT;200;20;11;;
12:43:16;CRT;118;11,8;12:43:16;HRT;200;20;11;;
12:43:17;CRT;118;11,8;12:43:17;HRT;199;19,9;11;;
12:43:18;CRT;118;11,8;12:43:18;HRT;199;19,9;11;;
12:43:18;CRT;118;11,8;12:43:18;HRT;199;19,9;11;;
12:43:19;CRT;118;11,8;12:43:19;HRT;199;19,9;11;;
12:43:20;CRT;118;11,8;12:43:20;HRT;199;19,9;11;;
12:43:20;CRT;118;11,8;12:43:20;HRT;199;19,9;11;;
12:43:21;CRT;118;11,8;12:43:21;HRT;199;19,9;11;;
12:43:22;CRT;118;11,8;12:43:22;HRT;199;19,9;11;;
12:43:22;CRT;118;11,8;12:43:22;HRT;199;19,9;11;;
12:43:23;CRT;118;11,8;12:43:23;HRT;199;19,9;11;;
12:43:24;CRT;118;11,8;12:43:24;HRT;199;19,9;11;;
12:43:24;CRT;118;11,8;12:43:24;HRT;199;19,9;11;;
12:43:25;CRT;118;11,8;12:43:25;HRT;199;19,9;11;;
12:43:26;CRT;118;11,8;12:43:26;HRT;198;19,8;11;;
12:43:26;CRT;118;11,8;12:43:26;HRT;198;19,8;11;;
12:43:27;CRT;118;11,8;12:43:27;HRT;198;19,8;11;;
12:43:28;CRT;118;11,8;12:43:28;HRT;198;19,8;11;;
12:43:28;CRT;118;11,8;12:43:28;HRT;198;19,8;11;;
12:43:29;CRT;118;11,8;12:43:29;HRT;198;19,8;11;;
12:43:29;CRT;118;11,8;12:43:29;HRT;198;19,8;11;;
12:43:30;CRT;118;11,8;12:43:30;HRT;198;19,8;11;;
12:43:31;CRT;118;11,8;12:43:31;HRT;198;19,8;11;;
12:43:31;CRT;118;11,8;12:43:31;HRT;198;19,8;11;;
12:43:32;CRT;118;11,8;12:43:32;HRT;198;19,8;11;;
12:43:33;CRT;118;11,8;12:43:33;HRT;198;19,8;11;;
12:43:33;CRT;118;11,8;12:43:33;HRT;198;19,8;11;;
12:43:34;CRT;118;11,8;12:43:34;HRT;198;19,8;11;;
12:43:35;CRT;118;11,8;12:43:35;HRT;198;19,8;11;;
12:43:35;CRT;118;11,8;12:43:35;HRT;198;19,8;11;;
12:43:36;CRT;118;11,8;12:43:36;HRT;197;19,7;11;;
12:43:36;CRT;118;11,8;12:43:36;HRT;197;19,7;11;;
12:43:37;CRT;118;11,8;12:43:37;HRT;197;19,7;11;;
12:43:38;CRT;118;11,8;12:43:38;HRT;197;19,7;11;;
12:43:39;CRT;118;11,8;12:43:39;HRT;197;19,7;11;;
12:43:39;CRT;118;11,8;12:43:39;HRT;197;19,7;11;;
12:43:40;CRT;118;11,8;12:43:40;HRT;197;19,7;11;;
12:43:40;CRT;118;11,8;12:43:40;HRT;197;19,7;11;;
12:43:41;CRT;118;11,8;12:43:41;HRT;197;19,7;11;;
12:43:42;CRT;118;11,8;12:43:42;HRT;197;19,7;11;;
12:43:42;CRT;118;11,8;12:43:42;HRT;197;19,7;11;;
12:43:43;CRT;118;11,8;12:43:43;HRT;197;19,7;11;;
12:43:44;CRT;118;11,8;12:43:44;HRT;197;19,7;11;;
12:43:44;CRT;118;11,8;12:43:44;HRT;197;19,7;11;;
12:43:45;CRT;118;11,8;12:43:45;HRT;197;19,7;11;;
12:43:46;CRT;118;11,8;12:43:46;HRT;197;19,7;11;;
12:43:46;CRT;118;11,8;12:43:46;HRT;197;19,7;11;;
12:43:47;CRT;118;11,8;12:43:47;HRT;197;19,7;11;;
12:43:48;CRT;118;11,8;12:43:48;HRT;197;19,7;11;;
12:43:48;CRT;118;11,8;12:43:48;HRT;197;19,7;11;;
12:43:49;CRT;118;11,8;12:43:49;HRT;197;19,7;11;;
12:43:49;CRT;118;11,8;12:43:49;HRT;197;19,7;11;;
12:43:50;CRT;118;11,8;12:43:50;HRT;196;19,6;11;;
12:43:51;CRT;118;11,8;12:43:51;HRT;196;19,6;11;;
12:43:51;CRT;118;11,8;12:43:51;HRT;196;19,6;11;;
12:43:52;CRT;118;11,8;12:43:52;HRT;196;19,6;11;;
12:43:53;CRT;118;11,8;12:43:53;HRT;196;19,6;11;;
12:43:53;CRT;118;11,8;12:43:53;HRT;196;19,6;11;;
12:43:54;CRT;118;11,8;12:43:54;HRT;196;19,6;11;;
12:43:55;CRT;118;11,8;12:43:55;HRT;196;19,6;11;;
12:43:55;CRT;118;11,8;12:43:55;HRT;196;19,6;11;;
12:43:56;CRT;118;11,8;12:43:56;HRT;196;19,6;11;;
12:43:56;CRT;118;11,8;12:43:56;HRT;196;19,6;11;;
12:43:57;CRT;118;11,8;12:43:57;HRT;196;19,6;11;;
12:43:58;CRT;118;11,8;12:43:58;HRT;196;19,6;11;;
12:43:58;CRT;118;11,8;12:43:58;HRT;196;19,6;11;;
12:43:59;CRT;118;11,8;12:43:59;HRT;196;19,6;11;;
12:44:00;CRT;118;11,8;12:44:00;HRT;196;19,6;11;;
12:44:01;CRT;118;11,8;12:44:01;HRT;195;19,5;11;;
12:44:01;CRT;118;11,8;12:44:01;HRT;195;19,5;11;;
12:44:02;CRT;118;11,8;12:44:02;HRT;195;19,5;11;;
12:44:02;CRT;118;11,8;12:44:02;HRT;195;19,5;11;;
12:44:03;CRT;118;11,8;12:44:03;HRT;195;19,5;11;;
12:44:04;CRT;118;11,8;12:44:04;HRT;195;19,5;11;;
12:44:04;CRT;118;11,8;12:44:04;HRT;195;19,5;11;;
12:44:05;CRT;118;11,8;12:44:05;HRT;195;19,5;11;;
12:44:06;CRT;118;11,8;12:44:06;HRT;195;19,5;11;;
12:44:06;CRT;118;11,8;12:44:06;HRT;195;19,5;11;;
12:44:07;CRT;118;11,8;12:44:07;HRT;195;19,5;11;;
12:44:08;CRT;118;11,8;12:44:08;HRT;195;19,5;11;;
12:44:08;CRT;118;11,8;12:44:08;HRT;195;19,5;11;;
12:44:09;CRT;118;11,8;12:44:09;HRT;195;19,5;11;;
12:44:10;CRT;118;11,8;12:44:10;HRT;195;19,5;11;;
12:44:10;CRT;118;11,8;12:44:10;HRT;195;19,5;11;;
12:44:11;CRT;118;11,8;12:44:11;HRT;195;19,5;11;;
12:44:11;CRT;118;11,8;12:44:11;HRT;195;19,5;11;;
12:44:12;CRT;118;11,8;12:44:12;HRT;194;19,4;11;;
12:44:13;CRT;118;11,8;12:44:13;HRT;194;19,4;11;;
12:44:13;CRT;118;11,8;12:44:13;HRT;194;19,4;11;;
12:44:14;CRT;118;11,8;12:44:14;HRT;194;19,4;11;;
12:44:15;CRT;118;11,8;12:44:15;HRT;194;19,4;11;;
12:44:15;CRT;118;11,8;12:44:15;HRT;194;19,4;11;;
12:44:16;CRT;118;11,8;12:44:16;HRT;194;19,4;11;;
12:44:17;CRT;118;11,8;12:44:17;HRT;194;19,4;11;;
12:44:17;CRT;118;11,8;12:44:17;HRT;194;19,4;11;;
12:44:18;CRT;118;11,8;12:44:18;HRT;194;19,4;11;;
12:44:19;CRT;118;11,8;12:44:19;HRT;194;19,4;11;;
12:44:19;CRT;118;11,8;12:44:19;HRT;194;19,4;11;;
12:44:20;CRT;118;11,8;12:44:20;HRT;194;19,4;11;;
12:44:21;CRT;118;11,8;12:44:21;HRT;194;19,4;11;;
12:44:21;CRT;118;11,8;12:44:21;HRT;194;19,4;11;;
12:44:22;CRT;118;11,8;12:44:22;HRT;194;19,4;11;;
12:44:23;CRT;118;11,8;12:44:23;HRT;194;19,4;11;;
12:44:23;CRT;118;11,8;12:44:23;HRT;194;19,4;11;;
12:44:24;CRT;118;11,8;12:44:24;HRT;194;19,4;11;;
12:44:24;CRT;118;11,8;12:44:24;HRT;194;19,4;11;;
12:44:25;CRT;118;11,8;12:44:25;HRT;194;19,4;11;;
12:44:26;CRT;118;11,8;12:44:26;HRT;194;19,4;11;;
12:44:26;CRT;118;11,8;12:44:26;HRT;194;19,4;11;;
12:44:27;CRT;118;11,8;12:44:27;HRT;194;19,4;11;;
12:44:28;CRT;118;11,8;12:44:28;HRT;194;19,4;11;;
12:44:28;CRT;118;11,8;12:44:28;HRT;193;19,3;11;;
12:44:29;CRT;118;11,8;12:44:29;HRT;193;19,3;11;;
12:44:30;CRT;118;11,8;12:44:30;HRT;193;19,3;11;;
12:44:30;CRT;118;11,8;12:44:30;HRT;193;19,3;11;;
12:44:31;CRT;118;11,8;12:44:31;HRT;193;19,3;11;;
12:44:32;CRT;118;11,8;12:44:32;HRT;193;19,3;11;;
12:44:32;CRT;118;11,8;12:44:32;HRT;193;19,3;11;;
12:44:33;CRT;118;11,8;12:44:33;HRT;193;19,3;11;;
12:44:34;CRT;118;11,8;12:44:34;HRT;193;19,3;11;;
12:44:34;CRT;118;11,8;12:44:34;HRT;193;19,3;11;;
12:44:35;CRT;118;11,8;12:44:35;HRT;193;19,3;11;;
12:44:36;CRT;118;11,8;12:44:36;HRT;193;19,3;11;;
12:44:36;CRT;118;11,8;12:44:36;HRT;193;19,3;11;;
12:44:37;CRT;118;11,8;12:44:37;HRT;193;19,3;11;;
12:44:38;CRT;118;11,8;12:44:38;HRT;193;19,3;11;;
12:44:38;CRT;118;11,8;12:44:38;HRT;193;19,3;11;;
12:44:39;CRT;118;11,8;12:44:39;HRT;193;19,3;11;;
12:44:40;CRT;118;11,8;12:44:40;HRT;193;19,3;11;;
12:44:40;CRT;118;11,8;12:44:40;HRT;193;19,3;11;;
12:44:41;CRT;118;11,8;12:44:41;HRT;193;19,3;11;;
12:44:41;CRT;118;11,8;12:44:41;HRT;193;19,3;11;;
12:44:42;CRT;118;11,8;12:44:42;HRT;192;19,2;11;;
12:44:43;CRT;118;11,8;12:44:43;HRT;192;19,2;11;;
12:44:43;CRT;118;11,8;12:44:43;HRT;192;19,2;11;;
12:44:44;CRT;118;11,8;12:44:44;HRT;192;19,2;11;;
12:44:45;CRT;118;11,8;12:44:45;HRT;192;19,2;11;;
12:44:45;CRT;118;11,8;12:44:45;HRT;192;19,2;11;;
12:44:46;CRT;118;11,8;12:44:46;HRT;192;19,2;11;;
12:44:47;CRT;118;11,8;12:44:47;HRT;192;19,2;11;;
12:44:47;CRT;118;11,8;12:44:47;HRT;192;19,2;11;;
12:44:48;CRT;118;11,8;12:44:48;HRT;192;19,2;11;;
12:44:49;CRT;118;11,8;12:44:49;HRT;192;19,2;11;;
12:44:49;CRT;118;11,8;12:44:49;HRT;192;19,2;11;;
12:44:50;CRT;118;11,8;12:44:50;HRT;192;19,2;11;;
12:44:51;CRT;118;11,8;12:44:51;HRT;192;19,2;11;;
12:44:51;CRT;118;11,8;12:44:51;HRT;192;19,2;11;;
12:44:52;CRT;118;11,8;12:44:52;HRT;192;19,2;11;;
12:44:53;CRT;118;11,8;12:44:53;HRT;192;19,2;11;;
12:44:53;CRT;118;11,8;12:44:53;HRT;192;19,2;11;;
12:44:54;CRT;118;11,8;12:44:54;HRT;192;19,2;11;;
12:44:54;CRT;118;11,8;12:44:54;HRT;192;19,2;11;;
12:44:55;CRT;118;11,8;12:44:55;HRT;192;19,2;11;;
12:44:56;CRT;118;11,8;12:44:56;HRT;191;19,1;11;;
12:44:56;CRT;118;11,8;12:44:56;HRT;191;19,1;11;;
12:44:57;CRT;118;11,8;12:44:57;HRT;191;19,1;11;;
12:44:58;CRT;118;11,8;12:44:58;HRT;191;19,1;11;;
12:44:58;CRT;118;11,8;12:44:58;HRT;191;19,1;11;;
12:44:59;CRT;118;11,8;12:44:59;HRT;191;19,1;11;;
12:45:00;CRT;118;11,8;12:45:00;HRT;191;19,1;11;;
12:45:00;CRT;118;11,8;12:45:00;HRT;191;19,1;11;;
12:45:01;CRT;118;11,8;12:45:01;HRT;191;19,1;11;;
12:45:01;CRT;118;11,8;12:45:01;HRT;191;19,1;11;;
12:45:02;CRT;118;11,8;12:45:02;HRT;191;19,1;11;;
12:45:03;CRT;118;11,8;12:45:03;HRT;191;19,1;11;;
12:45:03;CRT;118;11,8;12:45:03;HRT;191;19,1;11;;
12:45:04;CRT;118;11,8;12:45:04;HRT;191;19,1;11;;
12:45:05;CRT;118;11,8;12:45:05;HRT;191;19,1;11;;
12:45:05;CRT;118;11,8;12:45:05;HRT;191;19,1;11;;
12:45:06;CRT;118;11,8;12:45:06;HRT;191;19,1;11;;
12:45:07;CRT;118;11,8;12:45:07;HRT;191;19,1;11;;
12:45:07;CRT;118;11,8;12:45:07;HRT;191;19,1;11;;
12:45:08;CRT;118;11,8;12:45:08;HRT;191;19,1;11;;
12:45:09;CRT;118;11,8;12:45:09;HRT;191;19,1;11;;
12:45:09;CRT;118;11,8;12:45:09;HRT;190;19;11;;
12:45:10;CRT;118;11,8;12:45:10;HRT;190;19;11;;
12:45:11;CRT;118;11,8;12:45:11;HRT;190;19;11;;
12:45:11;CRT;118;11,8;12:45:11;HRT;190;19;11;;
12:45:12;CRT;118;11,8;12:45:12;HRT;190;19;11;;
12:45:13;CRT;118;11,8;12:45:13;HRT;190;19;11;;
12:45:13;CRT;118;11,8;12:45:13;HRT;190;19;11;;
12:45:14;CRT;118;11,8;12:45:14;HRT;190;19;11;;
12:45:15;CRT;118;11,8;12:45:15;HRT;190;19;11;;
12:45:15;CRT;118;11,8;12:45:15;HRT;190;19;11;;
12:45:16;CRT;118;11,8;12:45:16;HRT;190;19;11;;
12:45:17;CRT;118;11,8;12:45:17;HRT;190;19;11;;
12:45:17;CRT;118;11,8;12:45:17;HRT;190;19;11;;
12:45:18;CRT;118;11,8;12:45:18;HRT;190;19;11;;
12:45:19;CRT;118;11,8;12:45:19;HRT;190;19;11;;
12:45:19;CRT;118;11,8;12:45:19;HRT;190;19;11;;
12:45:20;CRT;118;11,8;12:45:20;HRT;190;19;11;;
12:45:20;CRT;118;11,8;12:45:21;HRT;190;19;11;;
12:45:21;CRT;118;11,8;12:45:21;HRT;190;19;11;;
12:45:22;CRT;118;11,8;12:45:22;HRT;190;19;11;;
12:45:22;CRT;118;11,8;12:45:22;HRT;190;19;11;;
12:45:23;CRT;118;11,8;12:45:23;HRT;190;19;11;;
12:45:24;CRT;118;11,8;12:45:24;HRT;190;19;11;;
12:45:24;CRT;118;11,8;12:45:24;HRT;190;19;11;;
12:45:25;CRT;118;11,8;12:45:25;HRT;189;18,9;11;;
12:45:26;CRT;118;11,8;12:45:26;HRT;189;18,9;11;;
12:45:27;CRT;118;11,8;12:45:27;HRT;189;18,9;11;;
12:45:27;CRT;118;11,8;12:45:27;HRT;189;18,9;11;;
12:45:28;CRT;118;11,8;12:45:28;HRT;189;18,9;11;;
12:45:28;CRT;118;11,8;12:45:28;HRT;189;18,9;11;;
12:45:29;CRT;118;11,8;12:45:29;HRT;189;18,9;11;;
12:45:30;CRT;118;11,8;12:45:30;HRT;189;18,9;11;;
12:45:30;CRT;118;11,8;12:45:30;HRT;189;18,9;11;;
12:45:31;CRT;118;11,8;12:45:31;HRT;189;18,9;11;;
12:45:32;CRT;118;11,8;12:45:32;HRT;189;18,9;11;;
12:45:32;CRT;118;11,8;12:45:32;HRT;189;18,9;11;;
12:45:33;CRT;118;11,8;12:45:33;HRT;189;18,9;11;;
12:45:34;CRT;118;11,8;12:45:34;HRT;189;18,9;11;;
12:45:34;CRT;118;11,8;12:45:34;HRT;189;18,9;11;;
12:45:35;CRT;118;11,8;12:45:35;HRT;189;18,9;11;;
12:45:36;CRT;118;11,8;12:45:36;HRT;189;18,9;11;;
12:45:36;CRT;118;11,8;12:45:36;HRT;189;18,9;11;;
12:45:37;CRT;118;11,8;12:45:37;HRT;189;18,9;11;;
12:45:38;CRT;118;11,8;12:45:38;HRT;189;18,9;11;;
12:45:38;CRT;118;11,8;12:45:38;HRT;189;18,9;11;;
12:45:39;CRT;118;11,8;12:45:39;HRT;188;18,8;11;;
12:45:40;CRT;118;11,8;12:45:40;HRT;188;18,8;11;;
12:45:40;CRT;118;11,8;12:45:40;HRT;188;18,8;11;;
12:45:41;CRT;118;11,8;12:45:41;HRT;188;18,8;11;;
12:45:42;CRT;118;11,8;12:45:42;HRT;188;18,8;11;;
12:45:42;CRT;118;11,8;12:45:42;HRT;188;18,8;11;;
12:45:43;CRT;118;11,8;12:45:43;HRT;188;18,8;11;;
12:45:44;CRT;118;11,8;12:45:44;HRT;188;18,8;11;;
12:45:44;CRT;118;11,8;12:45:44;HRT;188;18,8;11;;
12:45:45;CRT;118;11,8;12:45:45;HRT;188;18,8;11;;
12:45:46;CRT;118;11,8;12:45:46;HRT;188;18,8;11;;
12:45:46;CRT;118;11,8;12:45:46;HRT;188;18,8;11;;
12:45:47;CRT;118;11,8;12:45:47;HRT;188;18,8;11;;
12:45:47;CRT;118;11,8;12:45:47;HRT;188;18,8;11;;
12:45:48;CRT;118;11,8;12:45:48;HRT;188;18,8;11;;
12:45:49;CRT;118;11,8;12:45:49;HRT;188;18,8;11;;
12:45:49;CRT;118;11,8;12:45:49;HRT;188;18,8;11;;
12:45:50;CRT;118;11,8;12:45:50;HRT;187;18,7;11;;
12:45:51;CRT;118;11,8;12:45:51;HRT;187;18,7;11;;
12:45:51;CRT;118;11,8;12:45:51;HRT;187;18,7;11;;
12:45:52;CRT;118;11,8;12:45:52;HRT;187;18,7;11;;
12:45:53;CRT;118;11,8;12:45:53;HRT;187;18,7;11;;
12:45:53;CRT;118;11,8;12:45:53;HRT;187;18,7;11;;
12:45:54;CRT;118;11,8;12:45:54;HRT;187;18,7;11;;
12:45:55;CRT;118;11,8;12:45:55;HRT;187;18,7;11;;
12:45:55;CRT;118;11,8;12:45:55;HRT;187;18,7;11;;
12:45:56;CRT;118;11,8;12:45:56;HRT;187;18,7;11;;
12:45:57;CRT;118;11,8;12:45:57;HRT;187;18,7;11;;
12:45:57;CRT;118;11,8;12:45:57;HRT;187;18,7;11;;
12:45:58;CRT;118;11,8;12:45:58;HRT;187;18,7;11;;
12:45:59;CRT;118;11,8;12:45:59;HRT;186;18,6;11;;
12:45:59;CRT;118;11,8;12:45:59;HRT;186;18,6;11;;
12:46:00;CRT;118;11,8;12:46:00;HRT;186;18,6;11;;
12:46:00;CRT;118;11,8;12:46:00;HRT;186;18,6;11;;
12:46:01;CRT;118;11,8;12:46:01;HRT;186;18,6;11;;
12:46:02;CRT;118;11,8;12:46:02;HRT;186;18,6;11;;
12:46:02;CRT;118;11,8;12:46:02;HRT;186;18,6;11;;
12:46:03;CRT;118;11,8;12:46:03;HRT;186;18,6;11;;
12:46:04;CRT;118;11,8;12:46:04;HRT;186;18,6;11;;
12:46:04;CRT;118;11,8;12:46:04;HRT;186;18,6;11;;
12:46:05;CRT;118;11,8;12:46:05;HRT;186;18,6;11;;
12:46:06;CRT;118;11,8;12:46:06;HRT;186;18,6;11;;
12:46:06;CRT;118;11,8;12:46:06;HRT;186;18,6;11;;
12:46:07;CRT;118;11,8;12:46:07;HRT;186;18,6;11;;
12:46:08;CRT;118;11,8;12:46:08;HRT;186;18,6;11;;
12:46:08;CRT;118;11,8;12:46:08;HRT;186;18,6;11;;
12:46:09;CRT;118;11,8;12:46:09;HRT;186;18,6;11;;
12:46:10;CRT;118;11,8;12:46:10;HRT;186;18,6;11;;
12:46:10;CRT;118;11,8;12:46:10;HRT;186;18,6;11;;
12:46:11;CRT;118;11,8;12:46:11;HRT;186;18,6;11;;
12:46:11;CRT;118;11,8;12:46:11;HRT;186;18,6;11;;
12:46:12;CRT;118;11,8;12:46:12;HRT;186;18,6;11;;
12:46:13;CRT;118;11,8;12:46:13;HRT;185;18,5;11;;
12:46:13;CRT;118;11,8;12:46:13;HRT;185;18,5;11;;
12:46:14;CRT;118;11,8;12:46:14;HRT;185;18,5;11;;
12:46:15;CRT;118;11,8;12:46:15;HRT;185;18,5;11;;
12:46:15;CRT;118;11,8;12:46:15;HRT;185;18,5;11;;
12:46:16;CRT;118;11,8;12:46:16;HRT;185;18,5;11;;
12:46:17;CRT;118;11,8;12:46:17;HRT;185;18,5;11;;
12:46:17;CRT;118;11,8;12:46:17;HRT;185;18,5;11;;
12:46:18;CRT;118;11,8;12:46:18;HRT;185;18,5;11;;
12:46:18;CRT;118;11,8;12:46:18;HRT;185;18,5;11;;
12:46:19;CRT;118;11,8;12:46:19;HRT;185;18,5;11;;
12:46:20;CRT;118;11,8;12:46:20;HRT;185;18,5;11;;
12:46:20;CRT;118;11,8;12:46:20;HRT;185;18,5;11;;
12:46:21;CRT;118;11,8;12:46:21;HRT;185;18,5;11;;
12:46:22;CRT;118;11,8;12:46:22;HRT;185;18,5;11;;
12:46:22;CRT;118;11,8;12:46:22;HRT;185;18,5;11;;
12:46:23;CRT;118;11,8;12:46:23;HRT;185;18,5;11;;
12:46:24;CRT;118;11,8;12:46:24;HRT;185;18,5;11;;
12:46:24;CRT;118;11,8;12:46:24;HRT;185;18,5;11;;
12:46:25;CRT;118;11,8;12:46:25;HRT;185;18,5;11;;
12:46:25;CRT;118;11,8;12:46:25;HRT;185;18,5;11;;
12:46:26;CRT;118;11,8;12:46:26;HRT;184;18,4;11;;
12:46:27;CRT;118;11,8;12:46:27;HRT;184;18,4;11;;
12:46:28;CRT;118;11,8;12:46:28;HRT;184;18,4;11;;
12:46:28;CRT;118;11,8;12:46:28;HRT;184;18,4;11;;
12:46:29;CRT;118;11,8;12:46:29;HRT;184;18,4;11;;
12:46:29;CRT;118;11,8;12:46:29;HRT;184;18,4;11;;
12:46:30;CRT;118;11,8;12:46:30;HRT;184;18,4;11;;
12:46:31;CRT;118;11,8;12:46:31;HRT;184;18,4;11;;
12:46:31;CRT;118;11,8;12:46:31;HRT;184;18,4;11;;
12:46:32;CRT;118;11,8;12:46:32;HRT;184;18,4;11;;
12:46:33;CRT;118;11,8;12:46:33;HRT;184;18,4;11;;
12:46:33;CRT;118;11,8;12:46:33;HRT;184;18,4;11;;
12:46:34;CRT;118;11,8;12:46:34;HRT;184;18,4;11;;
12:46:35;CRT;118;11,8;12:46:35;HRT;184;18,4;11;;
12:46:35;CRT;118;11,8;12:46:35;HRT;184;18,4;11;;
12:46:36;CRT;118;11,8;12:46:36;HRT;184;18,4;11;;
12:46:37;CRT;118;11,8;12:46:37;HRT;184;18,4;11;;
12:46:37;CRT;118;11,8;12:46:37;HRT;184;18,4;11;;
12:46:38;CRT;118;11,8;12:46:38;HRT;184;18,4;11;;
12:46:39;CRT;118;11,8;12:46:39;HRT;184;18,4;11;;
12:46:39;CRT;118;11,8;12:46:39;HRT;184;18,4;11;;
12:46:40;CRT;118;11,8;12:46:40;HRT;184;18,4;11;;
12:46:40;CRT;118;11,8;12:46:40;HRT;184;18,4;11;;
12:46:41;CRT;118;11,8;12:46:41;HRT;184;18,4;11;;
12:46:42;CRT;118;11,8;12:46:42;HRT;183;18,3;11;;
12:46:42;CRT;118;11,8;12:46:42;HRT;183;18,3;11;;
12:46:43;CRT;118;11,8;12:46:43;HRT;183;18,3;11;;
12:46:44;CRT;118;11,8;12:46:44;HRT;183;18,3;11;;
12:46:44;CRT;118;11,8;12:46:44;HRT;183;18,3;11;;
12:46:45;CRT;118;11,8;12:46:45;HRT;183;18,3;11;;
12:46:46;CRT;118;11,8;12:46:46;HRT;183;18,3;11;;
12:46:46;CRT;118;11,8;12:46:46;HRT;183;18,3;11;;
12:46:47;CRT;118;11,8;12:46:47;HRT;183;18,3;11;;
12:46:48;CRT;118;11,8;12:46:48;HRT;183;18,3;11;;
12:46:48;CRT;118;11,8;12:46:48;HRT;183;18,3;11;;
12:46:49;CRT;118;11,8;12:46:49;HRT;183;18,3;11;;
12:46:50;CRT;118;11,8;12:46:50;HRT;183;18,3;11;;
12:46:50;CRT;118;11,8;12:46:50;HRT;183;18,3;11;;
12:46:51;CRT;118;11,8;12:46:51;HRT;183;18,3;11;;
12:46:52;CRT;118;11,8;12:46:52;HRT;183;18,3;11;;
12:46:52;CRT;118;11,8;12:46:52;HRT;183;18,3;11;;
12:46:53;CRT;118;11,8;12:46:53;HRT;183;18,3;11;;
12:46:54;CRT;118;11,8;12:46:54;HRT;183;18,3;11;;
12:46:54;CRT;118;11,8;12:46:54;HRT;183;18,3;11;;
12:46:55;CRT;118;11,8;12:46:55;HRT;183;18,3;11;;
12:46:56;CRT;118;11,8;12:46:56;HRT;183;18,3;11;;
12:46:56;CRT;118;11,8;12:46:56;HRT;182;18,2;11;;
12:46:57;CRT;118;11,8;12:46:57;HRT;182;18,2;11;;
12:46:58;CRT;118;11,8;12:46:58;HRT;182;18,2;11;;
12:46:58;CRT;118;11,8;12:46:58;HRT;182;18,2;11;;
12:46:59;CRT;118;11,8;12:46:59;HRT;182;18,2;11;;
